"(G10010) Gridded Monthly Sea Ice Extent and Concentration, 1850 Onward, Version 2  - Daily Ice Area by Region in Square Kilometers on the 15th of each month",,,,,,,,,,,,,,,,,
YYYYDDD,Northern_Hemisphere,Beaufort_Sea,Chukchi_Sea,East_Siberian_Sea,Laptev_Sea,Kara_Sea,Barents_Sea,Greenland_Sea,Baffin_Bay_Gulf_of_St._Lawrence,Canadian_Archipelago,Hudson_Bay,Central_Arctic,Bering_Sea,Baltic_Sea,Sea_of_Okhotsk,Yellow_Sea,Cook_Inlet
1862166,11773717.6,1016385.45,844212.32,1060654.84,776607.33,837520.62,477799.4,538293.55,661934.97,817430.85,976102.95,3192968.98,529193.26,0,44547.48,0,0
1862196,8885819.01,870220.83,737847.46,950742.38,642980.06,507960.39,207419.98,408966.11,327873.91,617188.26,404828.8,3049202.12,109036.86,0,51487.57,0,0
1862227,7380358.1,949483.24,668509.45,822617.99,384813.46,320358.13,44655.75,250137.82,96984.86,613160.33,153907.67,3072933.9,593.05,0,2138.15,0,0
1862258,6932017.98,849503,579130.89,770352.86,471206.58,258062.1,65869.13,280734.89,104427.13,576778.86,50756.43,2920471.88,3895.31,0,768.56,0,0
1862288,8465370.74,944590.86,704884.97,994774.21,686569.23,418676.27,147527.9,375265.72,204069.55,690246.62,88106.95,3170883.95,38038.45,0,1671.75,0,0
1862319,10778593.36,1059369.31,883578.77,1084627.15,891322.88,875335.63,443997.13,546243.23,551090.92,860428.19,303082.98,3191389.74,52439.14,0,35622.7,0,0
1862349,13088274.87,1059070.53,953878.67,1085349.29,890001.55,929290.13,650170.73,651600.89,836384,860264.5,1231772.25,3198463.53,388459.19,28227.12,325276.89,0,0
1863015,14458283.62,1058765.78,956003.8,1085021.18,890097.39,934917,781637.9,721122.42,1414369.08,860196.51,1263792.64,3197901.92,577741.12,46679.38,669249.09,0,0
1863046,15330008.11,1056696.25,957684.09,1085271.8,890855.37,935438.7,800479.53,751691.9,1772243.72,855434.21,1264585.79,3204865.89,711042.93,82428.68,959620.18,0,0
1863074,14271003.73,1052799.6,953359.33,1085443.9,884129.38,917306.36,746852.83,760337.07,1260925.15,851785.81,1253079.66,3198495.4,728475.54,79430.28,498479.5,0,38.98
1863105,14112058.65,1039696.04,939408.86,1085288.57,884110.26,915901.35,722841.94,770159.26,1199608.12,850908.6,1208443,3205551.53,778486.57,58174.87,453353.45,0,60.63
1863135,13451513.09,1037219.33,945695.2,1083482.35,883952.97,908266.39,712556.34,699865.32,1073327.38,847700,1187196.7,3204631.16,634296.34,11126.65,222132.01,0,0
1863166,12094610.6,983738.48,832408.32,1071401.2,847199.74,831721.04,487266.26,675839.22,869646.31,811048.35,966730.65,3197612.44,417639.4,0,102293.6,0,0
1863196,9565124.28,937972.19,770268.66,1036896.69,767757.74,633775.54,154990.13,354601.43,387562.11,755416.9,509243.54,3179759.58,72479.61,0,4334.55,0,0
1863227,6907549.07,821755.01,561174.89,745678.02,468150.04,323401.96,94111.1,218618.51,155585.16,507526.61,130945.44,2875108.2,857.91,0,4578.49,0,0
1863258,6725672.09,810521.59,563531.25,779188.44,431504.76,197296.39,53760.39,244780.61,84049.49,519000.12,62544.65,2979432.75,0,0,0,0,0
1863288,8018977.73,912006.74,637752.66,967451.13,710664.45,457584.65,126571.04,277864.81,186263.8,684446.57,46327.51,2974122.72,37032.4,0,829.56,0,0
1863319,10700081.25,1059087.6,805725.9,1084254.86,891564.33,840601.87,418876.97,508729.38,577522.78,861855.27,413545.59,3185425.86,37800.39,0,15024.86,0,0
1863349,13041370.76,1059554.27,953711.37,1083672.44,889633.3,929203.83,652255.1,665234.56,886132.26,861084.7,1246018.74,3195088.93,307384.35,32402.71,279929.26,0,0
1864015,14458283.62,1058765.78,956003.8,1085021.18,890097.39,934917,781637.9,721122.42,1414369.08,860196.51,1263792.64,3197901.92,577741.12,46679.38,669249.09,0,0
1864046,15330008.11,1056696.25,957684.09,1085271.8,890855.37,935438.7,800479.53,751691.9,1772243.72,855434.21,1264585.79,3204865.89,711042.93,82428.68,959620.18,0,0
1864075,15675164.63,1059589.23,957639.77,1085535.06,889678.27,930832.79,921277.69,820013.1,1483132.22,860316.64,1264845.22,3206817.47,809096.73,170823.61,1215396.53,0,0
1864106,14090081.38,1039696.04,940937.22,1085288.57,883994.13,915318.88,727043.94,747928.03,1191417.59,850762.9,1208193.3,3207669.2,774496.13,64496.98,452720.89,0,51.97
1864136,13134187.63,1027608.36,924423.57,1083561.24,872074.09,897584.85,661396.58,643058.31,1023951.98,839798.04,1125808.8,3201758.13,580937.39,12994.98,239165.71,0,0
1864167,12092099.16,981019.35,854041.89,1068242.01,836978.63,827552.52,479020.77,652522.29,825375.94,803293.24,937544.33,3197680.14,506299.51,949.57,121513.38,0,0
1864197,9861130.51,921189.29,797903.41,1049077.37,766984.99,678897.49,142724.34,380084.95,520231.36,770427.59,569673.01,3184009.11,74908.11,0,4953.88,0,0
1864228,8300016.65,893267.33,743787.61,926835.76,624825.53,414431.58,170491.01,430195.85,175524.47,584154.22,146661.43,3173176.76,2195.91,0,14403.61,0,0
1864259,7201767.11,887873.86,680679.93,864028.24,489576.1,210366.29,70595.18,281408.36,65858.09,531750.11,53651.11,3059906.29,6010.59,0,0,0,0
1864289,7869739.44,906341.04,600432.39,967715.73,710532.05,450877.08,117880.32,246221.96,183475.02,703205.22,49333.68,2892101.47,41145.87,0,420.56,0,0
1864320,10700081.25,1059087.6,805725.9,1084254.86,891564.33,840601.87,418876.97,508729.38,577522.78,861855.27,413545.59,3185425.86,37800.39,0,15024.86,0,0
1864350,13041370.76,1059554.27,953711.37,1083672.44,889633.3,929203.83,652255.1,665234.56,886132.26,861084.7,1246018.74,3195088.93,307384.35,32402.71,279929.26,0,0
1865015,14543963.3,1059617.78,956936.08,1084142.54,890265.85,934410.72,808803.74,810075.71,1255083.2,860586.59,1263381.22,3203846.71,596182.91,50459.32,769416.99,0,0
1865046,15448285.58,1058465.77,957234.07,1084431.3,890733.49,936089.28,888218.92,767730.47,1640699.97,855273.03,1265124.65,3207722.75,723095.23,83370.72,1089344.55,0,0
1865074,14519468.74,1050571.22,949292.8,1082003.04,879811.2,912674.49,745784.96,809385.27,1352625.12,852886.93,1244799.28,3212938.65,847613.12,64084.62,514854.49,0,77.95
1865105,14309051.61,1039696.04,940937.22,1085288.57,883994.13,921865.96,949225.44,739232.28,1191417.59,850762.9,1208193.3,3207262.63,773833.23,64496.98,452727.77,0,51.97
1865135,13217511.18,1034365.63,937815.76,1084901.19,879361.93,908038.82,735430.3,578894.87,1052800.05,811067.74,1147942.66,3210274.85,612278.55,8747.37,215525.87,0,0
1865166,12327124.22,1040053.71,869370.25,1085847.1,886261.24,917829.93,655910.63,582943.77,888513.27,781186.87,1011127,3155136.06,393840.9,0,59045.13,0,0
1865196,10545820.89,1039524.5,820050.45,1085645.47,885222.36,548490.57,247710.42,368896.06,651850.28,750523.97,605279.4,3191431.69,350746.68,0,383.45,0,0
1865227,8227152.92,852034.11,694507.28,921418.03,600113.96,365997.6,175268.3,544431.85,173999.96,578289.16,163865.72,3143712.03,0,0,13449.33,0,0
1865258,6794668.59,885128.83,582097.86,717361.16,464060.98,228367.46,71687.57,223734.77,104472.38,626527.12,62146.19,2805033.77,22894.44,0,1098.99,0,0
1865288,7782362.78,896863.52,530957.13,942022.7,738867.67,492020.14,124206.01,225589.79,186208.57,709629.35,43921.14,2848764.9,41894.81,198.78,1161.84,0,0
1865319,10927481.47,1059530.59,812621.41,1085080.75,891948.37,887930.22,435465.34,464800.9,652734.1,861056.19,485904.29,3177474.32,83259.4,0,29581.69,0,0
1865349,12926492.14,1059895.35,956700.68,1083218.91,890241.58,929816.12,642803.81,538147.74,940434.83,861206.72,1135582.24,3195969.43,405777.29,32954.7,253573.87,0,103.94
1866015,14458283.62,1058765.78,956003.8,1085021.18,890097.39,934917,781637.9,721122.42,1414369.08,860196.51,1263792.64,3197901.92,577741.12,46679.38,669249.09,0,0
1866046,15330008.11,1056696.25,957684.09,1085271.8,890855.37,935438.7,800479.53,751691.9,1772243.72,855434.21,1264585.79,3204865.89,711042.93,82428.68,959620.18,0,0
1866074,14308244.96,1053125.5,953782.76,1085506.07,884622.89,922113.99,756981.59,755796.03,1267397.3,852896.29,1254191.27,3198918.07,722027.13,81685.24,519101.24,0,34.65
1866105,14066219.08,1039696.04,940937.22,1085288.57,883994.13,919373.49,727888.94,754834.93,1191417.59,850762.9,1208193.3,3204471.05,742041.76,64496.98,452704.6,0,51.97
1866135,12545898.75,1004307.33,914478.93,1071464.9,863083.96,888831.48,578825.76,582278.96,990368.33,810958.4,1116924.11,3179553.3,379911.67,8268.53,156578.17,0,0
1866166,11892473.61,1040053.71,872954.78,1085864.77,886261.24,733226.08,397381.37,618703.32,887009.12,781186.87,1003310.59,3186460.73,341389.6,0,58605.85,0,0
1866196,9498436.1,945742.21,779531.62,1041566.77,734043.54,661473.15,191286.33,358377.84,335645.03,745505.1,452328.07,3161685.24,85006.3,0,6179.31,0,0
1866227,9064319.35,1022595.03,670472.32,1058762.77,853004.88,470269.22,164199.1,379006.61,334957.81,732809.09,251159.6,3127017.32,0,0,0,0,0
1866258,6978267.43,907371.82,576101.89,741681.56,492043.04,244459.93,80956.65,243929.1,100014.74,655262.03,69919.29,2857199.35,8528.57,0,741.74,0,0
1866288,7742453.77,896863.52,506168.91,942115.9,738867.67,492020.14,124206.01,225589.79,186208.57,709629.35,43921.14,2848764.9,26680.81,198.78,1161.84,0,0
1866319,10927481.47,1059530.59,812621.41,1085080.75,891948.37,887930.22,435465.34,464800.9,652734.1,861056.19,485904.29,3177474.32,83259.4,0,29581.69,0,0
1866349,12926492.14,1059895.35,956700.68,1083218.91,890241.58,929816.12,642803.81,538147.74,940434.83,861206.72,1135582.24,3195969.43,405777.29,32954.7,253573.87,0,103.94
1867015,14460615.33,1058304.13,954143.07,1084892.65,888422.14,934198.94,782023.1,578685.43,1462137.5,857207.92,1265290.92,3194368.65,650245.5,56371.92,694224.05,0,0
1867046,15244025.21,1055852.68,956121.52,1083984.1,889564.22,931979.57,787141.67,647346.62,1806654.29,857016.73,1264313.5,3201108.15,753715.23,129808.2,878296.25,0,0
1867074,14403510.51,1052744.3,954066.45,1085174.79,885361.8,913716.57,746483.03,827013.98,1292841.54,853448.63,1255683.05,3202320.15,739888.01,59107.55,535543.1,0,51.97
1867105,14653076.83,1061017.23,958320.23,1084732.6,888760.92,917976.21,711175.84,760904.73,1393726.92,859764.41,1260202.26,3202864.15,694880.68,107922.88,750762.2,0,0
1867135,12516427.06,1019258.37,936519.47,1038034.94,870846,846435.31,451953.45,525587.53,1080629.72,820176.46,1118221,3166324.86,354084.04,8889.67,279401.3,0,0
1867166,12307310.91,1020765.38,839419.15,1082872.35,875456.91,856700.26,569930.93,692406.96,881939.71,797292.99,992146.71,3200379.38,396277.55,1230.75,100426.27,0,0
1867196,9782984.56,993291.59,814564.08,1048396.95,750095.08,701897.55,159430.08,347484.89,423494.07,767349.45,571302.89,3155910,45563.25,0,4141.05,0,0
1867227,8673793.95,1019316.26,614730.7,1059638.94,853004.88,440261.79,53453.62,242005.65,334957.81,732809.09,241383.88,3081525.47,642.24,0,0,0,0
1867258,6965032.57,918957.49,555373.21,777581.15,520752.41,243767.26,24527.55,252571.52,124983.15,648823.14,66729.26,2827735.09,3172.3,0,0,0,0
1867288,8756710.04,932166.1,612676.94,1018780.01,767152.69,574806.6,277797.1,354357.66,296592.11,773661.79,73739.97,3074916.74,0,0,0,0,0
1867319,11332464.66,1059653.65,890665.61,1083571.04,891826.14,916896.1,585113.57,580431.35,668290.51,860290.85,511227.22,3200055.01,55775.69,0,28602.33,0,0
1867349,13181817.33,1059897.13,955971.94,1085378.06,890397.85,889235.81,708740.52,738102.69,950484.23,860937.78,1173802.5,3204667.9,359366.62,28227.12,276541.59,0,0
1868015,14228945.5,1060111.93,956910.59,1084754.11,890606.75,927238.02,738554.34,749807.93,1194406.41,860724.33,1264967.36,3202437.96,559685.53,80347.89,658326.77,0,0
1868046,15184612.09,1059833.26,956954.4,1084037.22,891530.01,933874.09,820753.52,760646.01,1501231.13,859135.64,1265768.33,3197934.87,594807.42,149538.99,1108501.6,0,0
1868075,15301999.03,1060010.64,955204.5,1082146.69,888038.94,927933.67,895773.57,790587.17,1350415.61,860362.27,1263860.74,3208802.89,647221.22,152301.4,1219274.13,0,0
1868106,14120106.78,1039696.04,940937.22,1085288.57,883994.13,910557.09,689321.47,787281.54,1191417.59,850762.9,1208193.3,3209424.3,805913.49,64496.98,452704.6,0,51.97
1868136,13566097.77,1042126.87,940248.84,1080461.97,879589.43,915207.67,960438.57,558037.15,1013338.71,847292.75,1156847.03,3169025.42,649430.98,22370.5,331618.25,0,0
1868167,12110147,993669.74,872914.97,1071595.15,841013.77,880405.33,546949.7,599613.99,786670.32,790183.55,911914.37,3201029.73,463034.06,4338.84,146747.86,0,0
1868197,9821257.73,814557.86,782083.39,1016938.34,693774.88,508506.89,270842.8,474240.46,392506.99,766454.82,470428.65,3192766.5,430278.73,0,7811.84,0,0
1868228,8251589.97,888143.88,738161.1,912833.32,628224.76,391828.06,99349.23,514000.25,169121.76,580348.55,143717.44,3162551,7835.63,0,15409.38,0,0
1868259,7652859.66,886058.52,712351.39,924215.93,536667.12,224873.88,112824.23,325987.53,98194.99,589768.75,68490.1,3161115.25,12247.04,0,0,0,0
1868289,8274162.8,953422.05,725825.88,987758.56,668322.8,422625.84,149974.39,332911.78,202641.11,700567.7,55417.16,3062636.95,11072.68,0,924.24,0,0
1868320,10778587.7,1059369.31,883578.77,1084627.15,891322.88,875335.63,443997.13,546243.23,551085.27,860428.19,303082.98,3191389.74,52439.14,0,35622.7,0,0
1868350,13088277.25,1059070.53,953878.67,1085349.29,890001.55,929290.13,650173.12,651600.89,836384,860264.5,1231772.25,3198463.53,388459.19,28227.12,325276.89,0,0
1869015,14713870.82,1060566.02,957591.55,1085366.7,891671.57,936124.94,768638.15,713156.55,1430264.22,862079.04,1266174.62,3168516.93,488535.83,223677.81,861313.81,0,0
1869046,15714201.56,1060076.85,958185.69,1084639.63,892123.7,936539.91,978173.47,822664.56,1613501.73,861295.83,1266499.24,3195172.45,561048.75,316182.42,1168031.73,0,0
1869074,15711276.27,1059760.42,957769.91,1084633.18,890536.24,928431.9,872254.72,756968.47,1677492.43,860844.99,1265286.56,3201509.77,702372.75,313242.85,1140054.51,0,0
1869105,14538657.24,1059627.62,957173.34,1085353.91,890137.12,918567.53,723057.59,768189.63,1275323.27,859314.04,1260650.63,3207291.01,626024.33,142572.39,765309.23,0,0
1869135,13664879.11,1035806.59,944908.78,1082836.04,877125.22,923651.42,866124.59,625379.97,1077336.03,843393.66,1202728.75,3201945.98,628770.24,37345.34,317460.9,0,0
1869166,12225495.01,1040053.71,860504.28,1077895.91,886261.24,850821.88,464053.67,596403.09,880800.05,781186.87,998334.39,3197526.15,535283.93,0,56304.26,0,0
1869196,10478007.62,1030731.59,798126.29,1082431.25,885222.36,597643.8,311380.21,538215.79,651850.28,750523.97,605665.44,3179375.18,46273.86,0,502,0,0
1869227,7499989.04,694756.73,665274.94,732043.17,509700.61,409273.26,166139.3,383184.67,87098.41,570241.6,117594.53,3160673.08,1804.99,0,2138.15,0,0
1869258,7224574.65,846115.54,694055.46,776022.47,486333.84,236276.42,57745.36,295782.66,56594.35,575322.63,28285.7,3155702.52,16272.1,0,0,0,0
1869288,7927503.2,929508.3,577508.26,977173.33,688551.61,441128.06,132467.41,269217.19,189345.77,703389.77,51260.82,2953235.31,14069.04,0,589.96,0,0
1869319,10700081.25,1059087.6,805725.9,1084254.86,891564.33,840601.87,418876.97,508729.38,577522.78,861855.27,413545.59,3185425.86,37800.39,0,15024.86,0,0
1869349,13110553.94,1059900.68,956659.29,1084574.49,891195.09,930243.08,751846.64,715922.37,836106.46,860527.81,1248864.63,3201459.82,365424.35,36118.69,171645.58,0,0
1870015,13915925.5,1060997.87,958273.74,1083598.05,886785.74,923416.05,749676.95,781003.61,1144192.59,861742.14,1255279.55,3204749.7,514149.34,38370.75,453463.93,0,78.09
1870046,14164424.82,1054171.4,949473.25,1081580.16,881861.34,918379.86,802508.86,721545.93,1277654.71,857778.72,1260231.2,3193508.58,545390.13,99003.64,521144.68,0,34.65
1870074,14315466.57,1061554.14,955009.99,1085864.77,886785.74,922443.92,750947.97,821991.43,1196332.44,860651.54,1255261.19,3206602.59,686011.4,84410.57,541356.69,0,176.61
1870105,13916462.47,1048464.95,954841.45,1085527.65,885403.96,917711.25,752416.03,776206.62,1151317.2,816325.33,1228184.59,3198836.42,588231.27,33045.57,479887.88,0,0
1870135,12984743.99,1040784.09,905117.78,1085864.77,886261.24,906294.76,595047.97,677079.47,1076853.29,782158.43,1163974.18,3149317.62,524470.72,455.12,191002.23,0,0
1870166,11912436.37,1016824.49,866863.2,1068140.01,839029.95,911268.2,380299.05,585199.51,819145.71,823525.52,1012066.18,3190730.83,364348.07,0,34896.82,0,0
1870196,10330500.72,1033226.39,817561.11,1082597.53,885222.36,570288.56,217302.45,544383.4,651850.28,750523.97,632271.87,3108602.99,36169.38,0,442.7,0,0
1870227,8914430.8,1023969.88,757970.07,1058364.9,853004.88,396743.29,119041.41,360772.75,304312.92,732809.09,247118.52,3058367.81,1899.51,0,0,0,0
1870258,6725788.4,899847.63,517940.51,708420.87,426276.38,218735.76,86922.81,230386.29,109779.8,615534.4,58507.18,2840728.33,11781.58,0,870.44,0,0
1870288,8123032.08,946235.12,503824.72,978195.7,778356.49,522292.12,150624.9,281118.9,160254.77,748571.6,56049.17,2996120.32,453.47,0,873.79,0,0
1870319,10950739.94,1059240.43,842872.82,1084355.14,891903.01,885253.33,499973.46,515872.39,622796.94,861237.58,412506.66,3189021.22,85641.38,0,0,0,0
1870349,13110553.94,1059900.68,956659.29,1084574.49,891195.09,930243.08,751846.64,715922.37,836106.46,860527.81,1248864.63,3201459.82,365424.35,36118.69,171645.58,0,0
1871015,13921202.31,1061799.26,958316.46,1082387.15,886785.74,923287.56,731147.76,789931.91,1150524.35,861747.89,1260870.75,3204041.52,518852.01,38370.75,452996.16,0,78.09
1871046,14166091.09,1055473.65,950761.13,1081550.85,881770.45,918357.53,799515.35,709033.58,1288263.62,857347.95,1262069.09,3188914.47,547997.84,101963.9,523007.39,0,0
1871074,14322827.94,1060922.06,956593.41,1085864.77,886785.74,921624.03,847905.45,773902.35,1208244.97,860138.51,1250914.64,3203870.43,617535.65,107675.09,540785.23,0,0
1871105,14802405.98,1060709.16,958390.67,1085297.14,889167.06,919528.11,723958.64,834602.91,1249493.97,860723.85,1260975.66,3208371.56,686410.81,107510.24,957200.62,0,0
1871135,13452258.12,1040784.09,952157.38,1085864.77,886261.24,929245.11,789704.27,740135.26,1077481.2,782158.43,1179330.14,3161444.82,629018.53,6220.42,192390.8,0,0
1871166,11891201.8,1040053.71,890118.93,1085283.97,886261.24,728823.94,312785.69,673426.64,885649.15,781186.87,995069.76,3144390.79,409280.79,0,58811.95,0,0
1871196,10414185.08,1031660.74,830268.55,1077229,885222.36,572638.35,273593.85,605199.86,651850.28,750523.97,611251.61,3087913.3,36336.73,0,442.7,0,0
1871227,7909942.37,893351.39,745329.76,912966.49,628224.76,346304.09,104071.6,396163.55,169121.76,580348.55,143717.44,2974219.27,685.45,0,15409.38,0,0
1871258,6937003.87,888079.31,635931.45,828990.85,450424.94,198120.76,63360.37,260491.94,82300.58,497254.28,43877.15,2988111.25,0,0,0,0,0
1871288,8044300.71,945753.71,618639.4,994532.92,663485.07,415736.86,137773.22,291433.44,192252.73,700361.35,54999.53,3004405.26,24867.53,0,0,0,0
1871319,10700081.25,1059087.6,805725.9,1084254.86,891564.33,840601.87,418876.97,508729.38,577522.78,861855.27,413545.59,3185425.86,37800.39,0,15024.86,0,0
1871349,13110553.94,1059900.68,956659.29,1084574.49,891195.09,930243.08,751846.64,715922.37,836106.46,860527.81,1248864.63,3201459.82,365424.35,36118.69,171645.58,0,0
1872015,13993560.63,1060185.01,958687.58,1082387.15,886785.74,923502.5,779206.85,831111.62,1104268.83,862451.06,1260878.47,3213542.98,537213.76,35584.62,457610.75,0,78.09
1872046,14054092.27,1056748.94,948564.85,1084592.39,883156.12,912430.8,767391.22,738556.45,1187987.52,850828.51,1254320.9,3186350.15,475886.62,90233.49,616980.02,0,0
1872075,13981648.76,1057284.59,950777.79,1085367.74,886762.38,921232.16,780715.98,559078.24,1221895.57,859800.13,1254127.11,3205065.45,587108.25,75394.43,536973.33,0,0
1872106,13795963.07,1041134.56,958672.39,1085864.77,886261.24,917960.72,1028870,522971.31,1152392.76,782599.62,1240023.26,3151649.97,488449.02,29259.38,509789.14,0,0
1872136,13375300.62,1040784.09,948693.51,1085864.77,886261.24,918057.98,864942.07,539185.04,1077511.82,782158.43,1177345.48,3163110.42,695779.78,5148.37,190394.64,0,0
1872167,11807548.47,1019598.89,881818.95,1071172.64,859280.8,916853.43,424580.77,381780.69,874498.73,828545.36,999873.03,3197683.67,277976.12,0,73819.82,0,0
1872197,9321533.1,942707.54,817360.52,1043558.92,737649.24,667429.73,201466.75,246017.06,345560.71,748049.35,543350.34,3018173.69,9951.17,0,207.57,0,0
1872228,8970690.4,1022934.26,678498.29,1058364.9,853004.88,524270.2,130626.01,368308.6,334957.81,732809.09,244876.01,3021985.89,0,0,0,0,0
1872259,7006752.61,899214.21,617322.76,774748.86,487088.75,223271.16,62308.23,233838.27,116589.33,648566.3,68074.91,2869823.91,5262.31,0,584.58,0,0
1872289,8088360.56,933827.78,673092.08,986282.65,680376.36,444238.84,143258.71,280368.6,201192.13,690369.71,40239.55,2998727.94,16326.51,0,0,0,0
1872320,10700088.37,1059087.6,805725.9,1084254.86,891564.33,840601.87,418880.84,508729.38,577522.78,861855.27,413548.84,3185425.86,37800.39,0,15024.86,0,0
1872350,12869505.86,1059453.89,956043.61,1084835.66,890876.06,884525.5,699128.5,718696.96,828554.41,860136.04,1170956.32,3205433.17,353805.85,31101.75,125892.54,0,0
1873015,13884767.78,1052780.55,956816.51,1083738.56,886785.74,923587.07,815267.68,799997.17,1039692.77,860737.37,1256883.9,3211582.59,490765.9,45110.32,460956.05,0,0
1873046,14055040.32,1054559.28,947565.11,1084412.2,882076.13,912918.01,855458.71,727212.7,1146825.71,851083.44,1252356.19,3181649.95,424553.25,114465.31,619840.02,0,0
1873074,14095991.29,1056906.4,949753.14,1082716.3,882278.32,919443.29,810940.55,599784.51,1170199.86,857093.98,1243321.18,3201550.42,618497.15,84300.28,618909.43,0,230.87
