"(G10010) Gridded Monthly Sea Ice Extent and Concentration, 1850 Onward, Version 2 - Daily Ice Extent by Region in Square Kilometers on the 15th of each month",,,,,,,,,,,,,,,,,
YYYYDDD,Northern_Hemisphere,Beaufort_Sea,Chukchi_Sea,East_Siberian_Sea,Laptev_Sea,Kara_Sea,Barents_Sea,Greenland_Sea,Baffin_Bay_Gulf_of_St._Lawrence,Canadian_Archipelago,Hudson_Bay,Central_Arctic,Bering_Sea,Baltic_Sea,Sea_of_Okhotsk,Yellow_Sea,Cook_Inlet
1902046,16055713.91,1061907.23,958779.67,1085864.77,888012.52,925237.15,1202785.33,1226125.14,1630976.37,863327.56,1265801.17,3215959.05,769298.56,208538.72,753035.07,0,0
1902074,16850929.66,1061907.23,958779.67,1085864.77,892400.41,937165.12,1327862.22,1340146.31,1577563.82,864822.22,1266735.37,3216316.32,1259009.77,190593.67,757731.57,0,4827.79
1902105,15846909.85,1061635.32,958779.67,1085864.77,887346.74,931895.76,1360240.95,1212994.08,1469558.98,850181.11,1264245.19,3214818.11,965196.26,11391.09,572696.22,0,0
1902135,14752805.87,1061635.32,958779.67,1085864.77,887346.74,931895.76,1331053.53,1047524.52,1112890.28,849555.83,1264245.19,3215915.86,900165.97,20248.41,85618.42,0,0
1902166,13766612.8,1061635.32,958779.67,1085864.77,887346.74,931895.76,1220205.35,953054.35,874138.31,849664.61,1264245.19,3215230.73,431851.97,0,32634.43,0,0
1902196,12370476.37,1061635.32,844199.73,1085864.77,887346.74,919704.51,780937.22,691910.31,679644.56,834389.73,1237800.5,3216316.32,130661.06,0,0,0,0
1902227,10449380.38,1059884.13,821837.77,1085864.77,887346.74,919448.43,444289.33,617485.96,321975.59,811149.98,264937.04,3215095.04,0,0,0,0,0
1902258,8753642.41,1039753.37,735468.93,1024098.37,719708.89,430932.54,233169.53,485200.01,142388.69,648628.68,80099.1,3214128.71,0,0,0,0,0
1902288,10279736.27,1060393.12,851796.32,1085864.77,892614.79,853835.07,298374.85,487885.11,452484.7,858421.8,205332.92,3215959.05,8708.72,0,7999.44,0,0
1902319,12200530.41,1061363.42,958779.67,1085864.77,892614.79,937165.12,740715.13,704373.95,743614.45,864497.59,749969.33,3216316.32,173494.06,8186.03,63510.19,0,0
1902349,14503197,1061363.42,958779.67,1085864.77,892614.79,937165.12,953529.54,1051001.74,986697.34,864497.59,1267354.07,3216316.32,663695.97,143086.15,421164.92,0,0
1903015,15954795.85,1061363.42,958779.67,1085864.77,892614.79,937165.12,998932.4,1105382.94,1747585.35,864497.59,1267354.07,3216316.32,793916.94,145528.78,879428.09,0,0
1903046,16166867.55,1061907.23,958779.67,1085864.77,888230.14,925237.15,1178845.33,1293173.2,1605906.9,863327.56,1265801.17,3215959.05,875963.09,184660.03,763146.65,0,0
1903074,16055399.79,1061907.23,958779.67,1085864.77,888012.52,932619.36,1088147.4,1174372.78,1583106.07,863327.56,1265801.17,3215959.05,982288.68,191960.26,763187.67,0,0
1903105,15719402.34,1061635.32,958779.67,1085864.77,887346.74,931895.76,1117422.27,1195139.63,1592821.96,846741.4,1263929.68,3214818.11,923865.15,21090.53,617985.76,0,0
1903135,14561343.84,1061635.32,958779.67,1085864.77,887346.74,931895.76,1001586.8,1066240.9,1234453.86,846741.4,1264245.19,3216316.32,849598.17,0,156573.35,0,0
1903166,13535321.76,1061635.32,958779.67,1085864.77,887346.74,931895.76,769460.1,1010857.24,957612.12,840651.48,1264245.19,3216316.32,482524.53,0,68066.93,0,0
1903196,12198059.29,1061635.32,847773.97,1085864.77,885839.57,919704.51,617890.11,826599.5,664754.86,811789.88,1179803.34,3216316.32,80021.53,0,0,0,0
1903227,10176156.76,1061635.32,790898.9,1041568.33,749078.04,873754.27,566500.52,447871.87,303885.33,811149.98,325108.17,3204640.44,0,0,0,0,0
1903258,8969327.19,1005959.33,743186.65,966842.65,760785.03,589031.91,288667.56,633406.35,102927.13,631603.43,32444.81,3214406.73,0,0,0,0,0
1903288,10316588.24,1060642.83,842040.12,1085864.77,888012.52,876224.32,373309.77,481264.62,440286.13,858437.63,157392.93,3215959.05,37087.95,0,0,0,0
1903319,11747989.34,1061363.42,958779.67,1085864.77,892614.79,915100.11,530342.11,554839.57,639608.16,864497.59,726744.02,3216316.32,244662.73,0,57190.48,0,0
1903349,14025400.2,1061363.42,958779.67,1085864.77,892614.79,937165.12,986478.84,954864,938862.66,864497.59,1267354.07,3216316.32,505065.87,98992.2,257115.28,0,0
1904015,15734177.35,1061907.23,958779.67,1085864.77,888012.52,925237.15,1077014.5,1318328.84,1497555.42,863327.56,1265801.17,3215959.05,838730.9,63726.2,673866.76,0,0
1904046,16237214.1,1061907.23,958779.67,1085864.77,888012.52,925237.15,1202854.3,1318111.97,1637094.97,863327.56,1265801.17,3215959.05,858041.61,203809.81,752346.7,0,0
1904075,16222753.23,1061907.23,958779.67,1085864.77,888230.14,925237.15,1138621.98,1240368.55,1623544.01,863327.56,1265801.17,3215959.05,980638.71,190369.66,784037.99,0,0
1904106,15208307.76,1061635.32,958779.67,1085864.77,887346.74,931895.76,837729.34,957845.92,1563545.14,846741.4,1263929.68,3216316.32,944376.71,12816.84,639418.55,0,0
1904136,14587218.11,1061635.32,958779.67,1085864.77,887346.74,931895.76,768985.49,1004917.4,1512296.71,846741.4,1264245.19,3216316.32,865525.57,37400.15,145202.03,0,0
1904167,13362826.76,1061635.32,955404.67,1085864.77,887346.74,931895.76,630742.18,884653.25,1244771.51,841057.55,1264245.19,3212080.15,328617.52,0,34446.57,0,0
1904197,11808345.88,1058638.74,925515.55,1085864.77,887346.74,918433.65,406435,612546.13,640005.83,837569.97,1221882.84,3179005.65,35035.42,0,0,0,0
1904228,9974767.02,1043284.64,816496.27,1080262.06,871412.81,675969.75,264333.83,587770.41,293193.51,811880.6,321174.85,3208922.69,0,0,0,0,0
1904259,8850404.98,1061635.32,760520.17,1018502.78,805039.51,401068.06,76927.74,442291.38,116535.77,822851.42,131940.67,3213026.55,0,0,0,0,0
1904289,10407672.08,1060399.5,897142.12,1085864.77,887148.51,876147.82,387377.65,550327.2,457508.89,860021.43,129709.54,3215959.05,0,0,0,0,0
1904320,11761714.99,1061363.42,926072.76,1085864.77,892614.79,936396.88,660964.77,643436.56,718273.67,864497.59,599186.56,3216316.32,110322.15,0,46339.15,0,0
1904350,14218449.59,1061363.42,958779.67,1085864.77,892614.79,937165.12,794846.27,740430.8,1237613.2,864497.59,1267354.07,3216316.32,611683.71,20423.86,529430.4,0,0
1905015,15743645.88,1061635.32,958779.67,1085864.77,891737.87,933047.67,853637.21,896565.83,1785397.24,865373.4,1266729.21,3215005.8,695724.18,195353.04,1038142.97,0,0
1905046,16202646.65,1061907.23,958779.67,1085864.77,888012.52,925237.15,1173759.73,1288285.77,1665949.75,863327.56,1265801.17,3215959.05,874349.83,190243.46,745103.38,0,0
1905074,16118472.78,1061907.23,958779.67,1085864.77,888230.14,925237.15,1000690.52,1074709.7,1838300.35,863327.56,1265801.17,3215959.05,1022864.21,142050.29,774685.36,0,0
1905105,15549619.2,1061635.32,958779.67,1085864.77,887346.74,931895.76,949032.36,1199833.57,1608101.58,846741.4,1263929.68,3216316.32,887517.18,3492.71,649066.55,0,0
1905135,14628335.64,1061635.32,958779.67,1085864.77,887346.74,931895.76,817126.88,1156319.04,1333684.88,846741.4,1263929.68,3216316.32,916263.74,0,152365.84,0,0
1905166,13330264.84,1061635.32,958779.67,1085864.77,887346.74,931895.76,642187.2,1088464.27,947238.7,841057.55,1264245.19,3216316.32,372982.99,0,32184.76,0,0
1905196,12269150.52,1059134.98,883120.18,1085864.77,885839.57,915613.63,490978.56,935561.58,700609.87,833843.21,1216217.75,3214158.42,48142.4,0,0,0,0
1905227,9915222.4,1046478.07,785296.82,1042852.49,709614.19,645697.2,395740.85,619086.06,367518.24,772919.27,316794.48,3213159.13,0,0,0,0,0
1905258,8437473.08,1025972.22,805577.48,921073.44,612641.2,315336.52,79162.38,389965.12,180552.29,784230.01,135998.54,3186898.27,0,0,0,0,0
1905288,10486756.29,1060399.5,957398.11,1085864.77,887148.51,890109.3,350597.65,545165.48,461121.75,859782.2,141750.91,3215959.05,31393.45,0,0,0,0
1905319,11761714.99,1061363.42,926072.76,1085864.77,892614.79,936396.88,660964.77,643436.56,718273.67,864497.59,599186.56,3216316.32,110322.15,0,46339.15,0,0
1905349,14025400.2,1061363.42,958779.67,1085864.77,892614.79,937165.12,986478.84,954864,938862.66,864497.59,1267354.07,3216316.32,505065.87,98992.2,257115.28,0,0
1906015,15712425.98,1061907.23,958779.67,1085864.77,888012.52,925237.15,1065311.44,1278246.25,1492173.19,863327.56,1265801.17,3215959.05,867039.87,70833.73,673866.76,0,0
1906046,16700408.83,1061907.23,958779.67,1085864.77,892614.79,925237.15,1129239.36,1235071.3,1703224.91,863327.56,1265801.17,3215959.05,919059.65,188868.04,1255388.56,0,0
1906074,16151299.21,1061907.23,958779.67,1085864.77,888012.52,925237.15,1140725.31,1179487.99,1634052.18,863327.56,1265801.17,3215959.05,1008028.75,171111.52,752938.74,0,0
1906105,15670389.42,1061635.32,958779.67,1085864.77,887346.74,931895.76,980205.8,1141110.82,1620207.28,847183.1,1263929.68,3216316.32,928045.28,80764.46,667038.83,0,0
1906135,14907637.06,1061635.32,958779.67,1085864.77,887346.74,931895.76,903852.04,1218865.28,1429167.69,846741.4,1264245.19,3216316.32,901988.14,29798.27,171074.88,0,0
1906166,13786190.82,1061635.32,958779.67,1085864.77,887346.74,919704.51,794785.63,1083822.38,1203161.09,846741.4,1263929.68,3216316.32,431869.18,0,32168.53,0,0
1906196,12578766.86,998697.79,939170.92,1085864.77,885839.57,911494.28,474995.24,982731.55,1018305.71,846741.4,1158232.16,3208062.67,68565.2,0,0,0,0
1906227,9879542.01,1019818.33,886569.35,1042852.49,770730.68,432173.18,214934.42,543298.25,682973.44,748026.34,333194.35,3204905.58,0,0,0,0,0
1906258,8804433.83,1016567.29,771158.64,1046917.61,758653.01,511687.2,191934.98,537301.49,89216.7,616610.53,49493.69,3214827.08,0,0,0,0,0
1906288,10415631.49,1060642.83,914323.49,1079686.06,887148.51,812107.35,206040.98,607952.25,550064.15,857724.02,206999.28,3215959.05,16917.91,0,0,0,0
1906319,12086441.98,1061363.42,958779.67,1085864.77,892614.79,936396.88,684955.67,667291.64,821211.72,864497.59,651500.25,3216316.32,195985.29,3259.23,46339.15,0,0
1906349,14125168.68,1061363.42,958779.67,1085864.77,892614.79,937165.12,987958.16,954466.98,943457,864497.59,1267354.07,3216316.32,513519.08,98992.2,342753.9,0,0
1907015,15600095.91,1061907.23,958779.67,1085864.77,888012.52,925237.15,1027764.24,1235583.56,1432470.31,863327.56,1265801.17,3215959.05,891421.87,74034.44,673866.76,0,0
1907046,15913549.27,1061907.23,958779.67,1085864.77,888012.52,925237.15,1227873.18,1206280.2,1525221.66,863327.56,1265801.17,3215959.05,709563.43,222327.57,757328.52,0,0
1907074,16508288.2,1061907.23,958779.67,1085864.77,888012.52,925237.15,1112494.69,1429734.52,1748559.08,863327.56,1265801.17,3215959.05,1046011.52,150178.44,756355.21,0,0
1907105,15860968.4,1061635.32,958779.67,1085864.77,887346.74,931895.76,903430.74,1235082.08,1723307.66,846741.4,1263929.68,3214818.11,860195.58,59156.71,828718.58,0,0
1907135,14395835.87,1061635.32,958779.67,1085864.77,887346.74,919704.51,795618.6,1089351.08,1515198.38,846741.4,1264245.19,3216316.32,654821.2,0,100147.09,0,0
1907166,13405329.12,1061635.32,958779.67,1085864.77,887346.74,919192.35,635543.63,959791.64,1437551.43,846987.93,1263929.68,3216316.32,100607.92,0,31716.13,0,0
1907196,12305237.24,1049991.32,922653.32,1085864.77,885839.57,902158.58,353899.68,827613.29,968773.32,840671.03,1248326.33,3214850.18,4530.25,0,0,0,0
1907227,10484771.78,889124.7,770092.47,1042852.49,846643.76,807280.46,316363.86,645305.96,655415.58,722768.4,588834.28,3200024.21,0,0,0,0,0
1907258,9317408.37,1031058.64,782675.64,1046917.61,758653.01,739822.36,232137.96,716165.54,122972.33,619227.6,52385.41,3215326.67,0,0,0,0,0
1907288,10412904.24,1060399.5,956594.99,1085864.77,886934.13,879620.81,279542.53,540496.9,457416.57,860041.46,186834.4,3215959.05,3133.54,0,0,0,0
1907319,11881129.6,1061363.42,958779.67,1085864.77,892614.79,936396.88,668873.53,640500.4,642200.5,864497.59,742851.05,3216316.32,124465.93,0,46339.15,0,0
1907349,14292172.65,1061363.42,958779.67,1085864.77,892614.79,937165.12,979866.08,953943.1,961133.03,864497.59,1267354.07,3216316.32,587542.33,98992.2,426674.56,0,0
1908015,15865168.49,1061363.42,958779.67,1085864.77,892614.79,937165.12,991795.54,1118155.1,1520365.06,864497.59,1267354.07,3216316.32,838047.78,144378.15,968405.51,0,0
1908046,16123162.2,1061635.32,958779.67,1085864.77,891737.87,933047.67,1062104.16,927283.14,1433506.76,865373.4,1266729.21,3216197.23,1007114.85,129119.23,1282856.05,0,0
1908075,16127336.29,1061907.23,958779.67,1085864.77,888012.52,925237.15,1056182.95,1331672.67,1503130.64,863327.56,1265801.17,3215959.05,1031442.81,182240.09,757712.4,0,0
1908106,15847062.69,1061635.32,958779.67,1085864.77,887346.74,931895.76,960191.86,1110224.87,1483527.88,847183.1,1263929.68,3216316.32,1055962.99,60368.94,923769.19,0,0
1908136,14674280.06,1061635.32,958779.67,1085864.77,887346.74,931895.76,912954.92,1058839.56,1398814.14,847183.1,1264245.19,3216316.32,804096.14,38598.22,207644.61,0,0
1908167,13425589.28,1061635.32,958779.67,1085864.77,887346.74,728757.22,702590.91,946002.91,1228739.79,846741.4,1263929.68,3216316.32,465263.47,0,33555.47,0,0
1908197,12117805.35,1061635.32,937448.14,1085864.77,887346.74,646367.27,367079.01,765991.04,849341.41,846741.4,1206660.49,3216316.32,246947.85,0,0,0,0
1908228,10136669.73,1048375.1,898229.42,1062607.12,871412.81,646411.19,190881.85,491769.02,567048.79,724661.51,444281.68,3190925.64,0,0,0,0,0
1908259,8512265.21,1006517.07,769981.02,1020845.1,670990.53,354242.9,129654.65,388023.02,103134.44,768863.4,94124.9,3205822.59,0,0,0,0,0
1908289,10317569.65,1060370.93,919350.64,1085864.77,891737.87,818263.33,439856.83,545027.22,278909.43,852712.35,156389.61,3216197.23,52823.85,0,0,0,0
1908320,12399393.43,1061363.42,955410.86,1085864.77,892614.79,937165.12,764953.43,703601.24,787297.03,864497.59,879902.8,3216316.32,187150.57,9472.61,53717.29,0,0
1908350,14323838.16,1061363.42,958779.67,1085864.77,892614.79,937165.12,858179.67,935821.46,1197094.88,864497.59,1267354.07,3216316.32,455919.83,78546.07,514254.9,0,0
1909015,15866048.21,1061635.32,958779.67,1085864.77,891737.87,933047.67,880077.19,888791.35,1872765.99,865373.4,1266729.21,3214343.89,741488.61,197822.63,1006938.91,0,0
1909046,16800421.96,1061635.32,958779.67,1085864.77,891737.87,933047.67,1052897.97,1186030.03,1886707.39,865373.4,1266729.21,3216197.23,814381.18,170854.84,1407786.42,0,0
1909074,16320219.91,1061907.23,958779.67,1085864.77,887794.9,925237.15,1047710.63,1195675.54,1679408.18,863327.56,1265801.17,3215959.05,1207964.63,194977.14,729746.67,0,0
1909105,16015756.08,1061635.32,958779.67,1085864.77,887346.74,931895.76,1113417.83,1076957.4,1631406.78,846741.4,1263929.68,3216316.32,986096.32,79594.91,875707.57,0,0
1909135,14808099.61,1061635.32,958779.67,1085864.77,887346.74,931895.76,1123218.7,980248.25,1556851.61,846741.4,1263929.68,3216316.32,713803.25,67651.78,113750.76,0,0
1909166,13895730.61,1061635.32,958779.67,1085864.77,887346.74,931895.76,1025716.81,935895.65,1249629.13,846741.4,1264245.19,3216316.32,395661.74,4220.38,31716.13,0,0
1909196,12537627.17,1061635.32,930559.56,1085864.77,885839.57,872158.94,703389.34,698222.61,950741.63,846741.4,1186006.6,3216316.32,100085.52,0,0,0,0
1909227,10525250.46,1040040.68,808735.36,1062607.12,780009.62,682010.43,484949.18,595778.58,554960.85,800362.26,499414.47,3216316.32,0,0,0,0,0
1909258,8601805.99,1030540.02,827617.64,1058783.35,717548.93,432238.72,99927.4,436558.52,85686.18,570341.64,126538.94,3215959.05,0,0,0,0,0
1909288,10624784.21,1060399.5,943542.86,1085864.77,886934.13,884264.16,322188.33,601028.44,548597.78,858307.05,209656.01,3215959.05,7976.55,0,0,0,0
1909319,12459500.1,1061363.42,924272.39,1085864.77,892614.79,936396.88,660801.85,654136.67,823281.6,864497.59,1219676.4,3216316.32,40914.88,0,79296.94,0,0
1909349,14360367,1061363.42,958779.67,1085864.77,892614.79,937165.12,986478.84,942770.74,1182918.5,864497.59,1267354.07,3216316.32,522410.43,100142.81,341624.34,0,0
1910015,15723183.99,1061363.42,958779.67,1085864.77,892614.79,937165.12,994396.43,1021445.52,1741482.88,864497.59,1267354.07,3216316.32,757010.79,159512.83,765314.2,0,0
1910046,16216404.3,1061907.23,958779.67,1085864.77,888012.52,925237.15,1173759.73,1288285.77,1679707.4,863327.56,1265801.17,3215959.05,874349.83,190243.46,745103.38,0,0
1910074,16221315.59,1061907.23,958779.67,1085864.77,888012.52,925237.15,1108116.76,1294009.42,1595415.49,863327.56,1265801.17,3215959.05,1036114.8,166349.18,756355.21,0,0
1910105,15549186.27,1061635.32,958779.67,1085864.77,887346.74,931895.76,770969.84,1088187.92,1593652.28,846741.4,1263929.68,3214818.11,1062980.41,54665.63,727653.15,0,0
1910135,14984866.9,1061635.32,958779.67,1085864.77,887346.74,931895.76,953229.85,967838.43,1298173.82,846741.4,1263929.68,3216316.32,911875.45,11022.83,590151.25,0,0
1910166,14283203.25,1061635.32,958779.67,1085864.77,887346.74,919704.51,858038.94,1006981.04,1149163.35,846741.4,1263929.68,3216316.32,578488.89,0,450147.02,0,0
1910196,12793969.62,1059381.51,945293.28,1081590.02,885839.57,831050.48,641170.28,734365.53,1131244.28,847696.33,1194061.3,3214320.65,227890.78,0,0,0,0
1910227,10774720.94,1018426.95,770985.31,1062607.12,842713.63,751941.64,501060.41,673565.71,599540.44,772571.48,565062.04,3216180.62,0,0,0,0,0
1910258,9177657.53,1004917.89,768837.83,1039914.54,771112.91,522544.51,208389.93,632556.05,189499.5,650816.96,174035.71,3214966.1,0,0,0,0,0
1910288,10556662.82,1060399.5,929903.33,1085864.77,886934.13,850271.97,288517.17,660691.84,521975.16,861696.36,184714.83,3215959.05,9669.1,0,0,0,0
1910319,11739303.95,1061363.42,958779.67,1085864.77,892614.79,937165.12,685867.61,692562.59,652473.24,864497.59,473684.78,3216316.32,132683.75,0,85364.72,0,0
1910349,14025400.2,1061363.42,958779.67,1085864.77,892614.79,937165.12,986478.84,954864,938862.66,864497.59,1267354.07,3216316.32,505065.87,98992.2,257115.28,0,0
1911015,15811713.29,1061907.23,958779.67,1085864.77,888012.52,925237.15,1080361.84,1368545.46,1530996.89,863327.56,1265801.17,3215959.05,832765.9,60221.72,673866.76,0,0
1911046,16181874.94,1061907.23,958779.67,1085864.77,888012.52,925237.15,1173759.73,1288285.77,1645178.04,863327.56,1265801.17,3215959.05,874349.83,190243.46,745103.38,0,0
1911074,16346563.74,1061907.23,958779.67,1085864.77,888012.52,926474.54,1008013.45,1391120.65,1798846.43,863327.56,1265801.17,3215959.05,988441.26,140319.94,753629.88,0,0
1911105,15970540.07,1061635.32,958779.67,1085864.77,887346.74,931895.76,1186699.54,1260334.18,1662446.23,846741.4,1264245.19,3216316.32,945872.35,45247.69,617049.32,0,0
1911135,14935468.89,1061635.32,958779.67,1085864.77,887346.74,931895.76,1048848.94,1275995.59,1522405.36,846741.4,1263929.68,3216316.32,718523.23,0,117120.5,0,0
1911166,14077213.15,1061635.32,958779.67,1085864.77,887346.74,931895.76,914129.16,1078757.45,1323440.36,846741.4,1264245.19,3216316.32,475810.66,0,32184.76,0,0
1911196,12645236.44,1061635.32,880820.17,1073259,885839.57,864079.19,635594.04,729948.32,1132255.82,846741.4,1211603.22,3216316.32,107078.47,0,0,0,0
1911227,10767643.34,1026537.98,739802.31,1042852.49,857873.61,734521.13,316326.86,678294.9,808902.63,772643.51,577871.23,3211951.08,0,0,0,0,0
1911258,9278081.75,927794.8,689730.53,965557.67,767926.42,490171.97,258535.27,786376.86,272762.93,719821.47,183379.18,3215959.05,0,0,0,0,0
1911288,10471426.53,1060389.93,918153.63,1085864.77,887148.51,801734.38,263746.28,684510.67,512007.56,856261.52,178986.67,3215959.05,6597.96,0,0,0,0
1911319,11739303.95,1061363.42,958779.67,1085864.77,892614.79,937165.12,685867.61,692562.59,652473.24,864497.59,473684.78,3216316.32,132683.75,0,85364.72,0,0
1911349,14025400.2,1061363.42,958779.67,1085864.77,892614.79,937165.12,986478.84,954864,938862.66,864497.59,1267354.07,3216316.32,505065.87,98992.2,257115.28,0,0
1912015,15764306.1,1061907.23,958779.67,1085864.77,888012.52,925237.15,1050436.82,1279814.9,1550305.33,863327.56,1265801.17,3215959.05,874475.42,70452.14,673866.76,0,0
1912046,16243873.01,1061907.23,958779.67,1085864.77,888012.52,925237.15,1233325.68,1353106.01,1637657.61,863327.56,1265801.17,3215959.05,790762.27,206340.58,757726.14,0,0
1912075,16275854.9,1061635.32,958779.67,1085864.77,891737.87,933047.67,1185810.2,1045830.59,1512221.1,865373.4,1266729.21,3216197.23,846930.06,171922.54,1233127.98,0,0
